order_item_id,order_id,product_id,quantity,unit_price,line_amount
1553,O522,P78,5,467.72,2338.6
1554,O523,P62,6,481.55,2889.3
1555,O524,P14,8,231.81,1854.48
1556,O524,P78,3,263.83,791.49
1557,O524,P53,7,427.03,2989.21
1558,O524,P38,4,382.56,1530.24
1559,O525,P72,5,60.13,300.65
1560,O525,P62,6,136.02,816.12
1561,O525,P49,1,469.37,469.37
1562,O526,P38,5,310.83,1554.15
1563,O526,P99,5,464.29,2321.45
1564,O526,P16,3,485.73,1457.19
1565,O527,P58,6,348.36,2090.16
1566,O527,P22,4,195.88,783.52
1567,O528,P10,10,440.62,4406.2
1568,O528,P96,8,42.41,339.28
1569,O528,P34,6,374.41,2246.46
1570,O528,P57,8,392.39,3139.12
1571,O528,P30,10,348.89,3488.9
1572,O529,P87,6,479.67,2878.02
1573,O529,P76,2,35.29,70.58
1574,O529,P64,9,139.26,1253.34
1575,O529,P92,5,185.1,925.5
1576,O529,P63,7,490.52,3433.64
1577,O530,P64,5,300.82,1504.1
1578,O530,P16,2,112.38,224.76
1579,O530,P96,10,349.52,3495.2
1580,O530,P17,10,155.63,1556.3
1581,O531,P0,2,489.17,978.34
1582,O532,P59,6,32.04,192.24
1583,O532,P87,4,463.04,1852.16
1584,O533,P4,9,177.42,1596.78
1585,O533,P36,9,445.06,4005.54
1586,O533,P15,4,329.83,1319.32
1587,O533,P77,6,324.48,1946.88
1588,O533,P99,3,95.02,285.06
1589,O534,P54,2,344.96,689.92
1590,O534,P80,7,479.43,3356.01
1591,O534,P86,1,28.01,28.01
1592,O535,P97,5,213.85,1069.25
1593,O535,P87,2,347.11,694.22
1594,O535,P59,7,146.22,1023.54
1595,O535,P47,8,481.74,3853.92
1596,O536,P58,1,248.23,248.23
1597,O537,P73,3,444.74,1334.22
1598,O538,P29,3,26.01,78.03
1599,O538,P66,4,385.07,1540.28
1600,O538,P36,7,452.91,3170.37
1601,O538,P43,8,242.72,1941.76
1602,O539,P33,5,193.65,968.25
1603,O539,P16,1,277.79,277.79
1604,O539,P35,4,402.52,1610.08
1605,O540,P77,3,204.73,614.19
1606,O540,P90,2,385.85,771.7
1607,O540,P65,10,197.27,1972.7
1608,O540,P68,6,187.51,1125.06
1609,O541,P14,4,160.27,641.08
1610,O541,P49,3,50.93,152.79
1611,O541,P92,8,205.12,1640.96
1612,O542,P99,8,211.88,1695.04
1613,O543,P72,1,203.39,203.39
1614,O543,P6,1,220.02,220.02
1615,O544,P40,4,92.99,371.96
1616,O544,P44,8,263.05,2104.4
1617,O544,P78,3,164.3,492.9
1618,O544,P4,7,132.51,927.57
1619,O545,P7,8,300.31,2402.48
1620,O546,P19,1,232.87,232.87
1621,O546,P9,9,175.76,1581.84
1622,O546,P10,9,171.17,1540.53
1623,O547,P19,5,375.21,1876.05
1624,O547,P82,1,329.45,329.45
1625,O547,P26,4,210.34,841.36
1626,O547,P52,2,239.27,478.54
1627,O548,P4,9,269.42,2424.78
1628,O549,P2,9,272.56,2453.04
1629,O549,P18,1,208.28,208.28
1630,O549,P64,6,273.16,1638.96
1631,O550,P75,5,103.89,519.45
1632,O550,P23,3,312.44,937.32
1633,O550,P59,2,399.72,799.44
1634,O551,P71,1,348.95,348.95
1635,O552,P39,8,183.48,1467.84
1636,O552,P56,5,70.3,351.5
1637,O552,P83,2,414.3,828.6
1638,O552,P23,2,250.7,501.4
1639,O552,P75,8,54.36,434.88
1640,O553,P89,4,494.79,1979.16
1641,O554,P60,7,431.53,3020.71
1642,O554,P52,9,315.78,2842.02
1643,O554,P95,2,494.82,989.64
1644,O554,P89,2,147.9,295.8
1645,O555,P5,1,367.36,367.36
1646,O555,P51,5,265.61,1328.05
1647,O555,P94,9,447.67,4029.03
1648,O556,P39,2,271.34,542.68
1649,O557,P18,6,187.77,1126.62
1650,O557,P51,4,220.18,880.72
1651,O558,P96,9,218.68,1968.12
1652,O558,P48,7,294.79,2063.53
1653,O558,P65,7,355.79,2490.53
1654,O558,P19,2,295.72,591.44
1655,O558,P93,6,256.39,1538.34
1656,O559,P80,6,256.01,1536.06
1657,O560,P2,5,226.44,1132.2
1658,O560,P61,8,336.05,2688.4
1659,O560,P83,5,30.72,153.6
1660,O560,P29,7,270.68,1894.76
1661,O560,P7,10,211.35,2113.5
1662,O561,P88,1,376.85,376.85
1663,O561,P41,1,353.89,353.89
1664,O561,P18,4,264.37,1057.48
1665,O561,P5,1,497.19,497.19
1666,O562,P25,8,113.69,909.52
1667,O563,P36,1,263.58,263.58
1668,O563,P66,4,18.34,73.36
1669,O563,P22,9,139.29,1253.61
1670,O563,P59,4,156.17,624.68
1671,O564,P60,1,211.6,211.6
1672,O565,P88,6,129.27,775.62
1673,O566,P88,8,92.93,743.44
1674,O566,P34,4,50.32,201.28
1675,O566,P5,3,11.44,34.32
1676,O566,P49,4,198.53,794.12
1677,O567,P10,10,462.48,4624.8
1678,O567,P21,2,372.2,744.4
1679,O567,P50,1,246.87,246.87
1680,O567,P80,1,392.26,392.26
1681,O568,P82,2,34.83,69.66
1682,O568,P16,2,213.46,426.92
1683,O568,P23,5,314.92,1574.6
1684,O569,P34,2,168.78,337.56
1685,O569,P17,7,273.21,1912.47
1686,O569,P82,4,50.32,201.28
1687,O570,P78,8,81.53,652.24
1688,O570,P42,2,116.96,233.92
1689,O571,P87,8,365.26,2922.08
1690,O571,P95,7,260.32,1822.24
1691,O572,P31,6,279.75,1678.5
1692,O572,P78,6,432.46,2594.76
1693,O572,P98,9,415.08,3735.72
1694,O572,P36,7,128.2,897.4
1695,O572,P71,1,473.41,473.41
1696,O573,P11,10,169.78,1697.8
1697,O573,P55,1,43.06,43.06
1698,O573,P96,4,45.76,183.04
1699,O573,P94,4,24.17,96.68
1700,O573,P98,7,340.32,2382.24
1701,O574,P69,1,427.92,427.92
1702,O574,P22,5,311.6,1558.0
1703,O574,P31,3,71.88,215.64
1704,O575,P77,7,365.09,2555.63
1705,O575,P10,2,311.03,622.06
1706,O576,P69,2,328.82,657.64
1707,O576,P30,7,353.44,2474.08
1708,O576,P40,4,163.75,655.0
1709,O577,P52,2,398.5,797.0
1710,O578,P50,4,258.96,1035.84
1711,O578,P45,8,17.27,138.16
1712,O578,P17,3,94.63,283.89
1713,O578,P3,10,192.18,1921.8
1714,O579,P88,6,193.36,1160.16
1715,O579,P48,2,433.12,866.24
1716,O579,P98,4,38.73,154.92
1717,O580,P86,1,402.25,402.25
1718,O581,P24,6,499.52,2997.12
1719,O581,P37,9,56.89,512.01
1720,O582,P98,7,231.4,1619.8
1721,O582,P88,10,470.21,4702.1
1722,O582,P65,10,332.49,3324.9
1723,O582,P62,4,362.26,1449.04
1724,O583,P49,8,132.65,1061.2
1725,O584,P0,8,409.25,3274.0
1726,O584,P55,9,13.29,119.61
1727,O584,P58,10,247.4,2474.0
1728,O584,P66,7,230.39,1612.73
1729,O585,P46,5,137.95,689.75
1730,O585,P28,3,19.09,57.27
1731,O585,P62,4,418.56,1674.24
1732,O585,P75,8,138.75,1110.0
1733,O586,P11,8,377.05,3016.4
1734,O586,P26,6,319.46,1916.76
1735,O587,P19,2,210.2,420.4
1736,O587,P39,8,22.71,181.68
1737,O588,P96,1,195.19,195.19
1738,O588,P64,2,468.86,937.72
1739,O588,P0,7,392.54,2747.78
1740,O588,P7,3,448.49,1345.47
1741,O588,P63,4,106.1,424.4
1742,O589,P59,9,21.95,197.55
1743,O590,P98,1,198.93,198.93
1744,O590,P48,1,456.49,456.49
1745,O590,P69,5,468.18,2340.9
1746,O591,P56,8,68.29,546.32
1747,O591,P4,1,58.81,58.81
1748,O591,P71,9,285.09,2565.81
1749,O591,P58,5,320.0,1600.0
1750,O592,P40,1,246.39,246.39
1751,O592,P20,8,404.5,3236.0
1752,O593,P58,10,274.51,2745.1
1753,O594,P85,6,381.17,2287.02
1754,O594,P55,4,132.38,529.52
1755,O594,P90,6,79.85,479.1
1756,O595,P69,7,257.21,1800.47
1757,O596,P63,2,22.47,44.94
1758,O596,P22,5,131.2,656.0
1759,O596,P34,1,38.09,38.09
1760,O596,P60,4,121.99,487.96
1761,O597,P64,10,421.02,4210.2
1762,O597,P95,3,89.29,267.87
1763,O597,P91,5,50.27,251.35
1764,O598,P75,3,186.3,558.9
1765,O598,P1,5,372.42,1862.1
1766,O598,P68,9,347.26,3125.34
1767,O598,P3,4,158.63,634.52
1768,O598,P22,8,424.85,3398.8
1769,O599,P53,7,165.92,1161.44
1770,O599,P89,5,404.44,2022.2
1771,O599,P23,5,223.69,1118.45
1772,O599,P11,8,417.28,3338.24
1773,O600,P43,9,496.48,4468.32
1774,O600,P87,6,483.52,2901.12
1775,O600,P32,3,157.26,471.78
1776,O600,P37,8,325.74,2605.92
1777,O601,P34,9,38.69,348.21
1778,O601,P8,10,317.27,3172.7
1779,O602,P23,8,413.29,3306.32
1780,O602,P10,1,171.7,171.7
1781,O602,P12,7,443.22,3102.54
1782,O602,P11,1,291.04,291.04
1783,O602,P46,5,122.28,611.4
1784,O603,P93,1,496.53,496.53
1785,O603,P14,2,489.11,978.22
1786,O603,P28,7,335.61,2349.27
1787,O604,P11,3,98.72,296.16
1788,O604,P36,6,82.5,495.0
1789,O605,P6,8,159.41,1275.28
1790,O606,P71,9,33.47,301.23
1791,O606,P91,5,216.79,1083.95
1792,O607,P48,4,45.9,183.6
1793,O608,P21,5,249.92,1249.6
1794,O608,P20,1,131.51,131.51
1795,O608,P95,5,161.09,805.45
1796,O609,P18,2,13.67,27.34
1797,O609,P87,6,323.3,1939.8
1798,O609,P54,2,163.67,327.34
1799,O610,P87,10,268.29,2682.9
1800,O610,P60,4,158.89,635.56
1801,O610,P17,3,253.51,760.53
1802,O611,P18,4,172.98,691.92
1803,O611,P3,10,478.89,4788.9
1804,O612,P89,7,328.84,2301.88
1805,O612,P34,4,270.38,1081.52
1806,O612,P95,8,24.89,199.12
1807,O612,P76,9,61.82,556.38
1808,O612,P55,10,428.85,4288.5
1809,O613,P58,3,37.05,111.15
1810,O613,P63,10,346.62,3466.2
1811,O613,P81,4,402.99,1611.96
1812,O613,P16,2,409.77,819.54
1813,O614,P85,9,385.91,3473.19
1814,O614,P23,1,428.22,428.22
1815,O614,P80,9,381.81,3436.29
1816,O614,P28,2,76.31,152.62
1817,O614,P18,3,401.08,1203.24
1818,O615,P74,6,472.87,2837.22
1819,O616,P8,6,340.99,2045.94
1820,O616,P7,8,356.29,2850.32
1821,O616,P36,7,262.37,1836.59
1822,O616,P98,10,363.98,3639.8
1823,O617,P30,9,460.79,4147.11
1824,O617,P24,6,347.23,2083.38
1825,O618,P28,4,468.11,1872.44
1826,O618,P90,6,65.55,393.3
1827,O618,P24,5,332.48,1662.4
1828,O618,P39,10,162.19,1621.9
1829,O618,P70,7,204.53,1431.71
1830,O619,P13,3,216.28,648.84
1831,O619,P81,9,274.47,2470.23
1832,O619,P40,9,41.07,369.63
1833,O619,P43,1,250.55,250.55
1834,O620,P38,5,176.89,884.45
1835,O620,P55,7,259.16,1814.12
1836,O620,P33,6,344.71,2068.26
1837,O621,P12,1,161.58,161.58
1838,O621,P55,1,181.68,181.68
1839,O621,P35,5,151.49,757.45
1840,O621,P10,8,356.95,2855.6
1841,O621,P42,4,320.36,1281.44
1842,O622,P56,7,74.78,523.46
1843,O622,P95,9,229.34,2064.06
1844,O622,P71,6,457.31,2743.86
1845,O622,P19,4,175.49,701.96
1846,O622,P43,1,204.6,204.6
1847,O623,P80,5,328.35,1641.75
1848,O623,P99,5,290.88,1454.4
1849,O623,P71,2,181.26,362.52
1850,O623,P54,2,290.52,581.04
1851,O624,P31,5,405.91,2029.55
1852,O624,P40,8,177.77,1422.16
1853,O624,P61,8,324.17,2593.36
1854,O624,P77,8,138.01,1104.08
1855,O624,P96,2,473.01,946.02
1856,O625,P40,9,101.64,914.76
1857,O626,P12,10,230.17,2301.7
1858,O626,P41,8,353.27,2826.16
1859,O627,P44,4,326.41,1305.64
1860,O627,P45,7,404.92,2834.44
1861,O627,P73,9,92.26,830.34
1862,O628,P79,10,95.04,950.4
1863,O628,P76,8,257.67,2061.36
1864,O628,P19,7,288.49,2019.43
1865,O628,P83,1,403.61,403.61
1866,O628,P0,9,459.8,4138.2
1867,O629,P81,2,493.14,986.28
1868,O630,P86,1,372.23,372.23
1869,O630,P71,7,460.98,3226.86
1870,O631,P59,9,121.21,1090.89
1871,O631,P77,10,368.27,3682.7
1872,O632,P42,8,312.6,2500.8
1873,O632,P19,7,106.93,748.51
1874,O632,P67,8,332.67,2661.36
1875,O633,P15,5,419.89,2099.45
1876,O633,P26,5,163.61,818.05
1877,O633,P24,9,55.7,501.3
1878,O633,P94,7,298.25,2087.75
1879,O633,P61,7,358.13,2506.91
1880,O634,P29,3,61.02,183.06
1881,O634,P50,9,198.21,1783.89
1882,O634,P2,2,446.35,892.7
1883,O634,P18,10,95.86,958.6
1884,O635,P80,3,240.08,720.24
1885,O635,P50,6,398.46,2390.76
1886,O635,P68,8,442.65,3541.2
1887,O636,P67,9,167.16,1504.44
1888,O637,P31,9,483.33,4349.97
1889,O637,P73,1,316.55,316.55
1890,O637,P88,8,399.48,3195.84
1891,O637,P84,10,379.36,3793.6
1892,O638,P9,4,391.33,1565.32
1893,O638,P55,1,447.52,447.52
1894,O638,P45,5,433.92,2169.6
1895,O639,P28,9,441.88,3976.92
1896,O639,P7,3,133.1,399.3
1897,O639,P56,7,26.6,186.2
1898,O639,P78,4,415.68,1662.72
1899,O640,P21,7,396.03,2772.21
1900,O641,P38,1,272.83,272.83
1901,O642,P67,7,209.78,1468.46
1902,O642,P22,10,425.86,4258.6
1903,O642,P71,1,251.32,251.32
1904,O642,P2,8,219.31,1754.48
1905,O643,P11,1,271.36,271.36
1906,O643,P15,5,268.77,1343.85
1907,O644,P66,9,72.77,654.93
1908,O644,P35,6,289.31,1735.86
1909,O645,P14,8,175.33,1402.64
1910,O645,P12,7,106.27,743.89
1911,O646,P85,9,278.35,2505.15
1912,O646,P48,1,276.35,276.35
1913,O647,P83,3,425.47,1276.41
1914,O647,P31,1,410.43,410.43
1915,O647,P53,1,283.45,283.45
1916,O647,P69,1,35.64,35.64
1917,O647,P71,2,458.77,917.54
1918,O648,P32,5,370.2,1851.0
1919,O648,P81,10,189.45,1894.5
1920,O648,P83,10,198.76,1987.6
1921,O648,P39,1,21.36,21.36
1922,O649,P49,2,345.67,691.34
1923,O649,P4,8,130.33,1042.64
1924,O649,P3,10,409.25,4092.5
1925,O649,P92,10,196.63,1966.3
1926,O650,P61,4,277.55,1110.2
1927,O651,P86,5,259.61,1298.05
1928,O651,P49,10,401.09,4010.9
1929,O651,P0,6,74.53,447.18
1930,O651,P40,10,423.74,4237.4
1931,O652,P15,4,22.99,91.96
1932,O652,P89,2,374.3,748.6
1933,O652,P43,4,491.49,1965.96
1934,O652,P82,3,214.07,642.21
1935,O652,P63,10,469.98,4699.8
1936,O653,P51,2,386.22,772.44
1937,O653,P21,2,57.18,114.36
1938,O653,P68,10,409.67,4096.7
1939,O653,P6,9,288.32,2594.88
1940,O653,P18,2,465.22,930.44
1941,O654,P33,5,443.56,2217.8
1942,O654,P76,6,377.97,2267.82
1943,O654,P12,5,96.1,480.5
1944,O655,P35,10,325.41,3254.1
1945,O655,P99,4,300.7,1202.8
1946,O655,P38,3,18.76,56.28
1947,O655,P75,1,472.9,472.9
1948,O655,P61,9,316.03,2844.27
1949,O656,P74,3,112.2,336.6
1950,O657,P94,6,422.83,2536.98
1951,O657,P36,9,114.5,1030.5
1952,O657,P56,7,65.8,460.6
1953,O657,P72,2,499.16,998.32
1954,O658,P12,1,454.47,454.47
1955,O658,P55,2,62.99,125.98
1956,O658,P90,6,347.33,2083.98
1957,O658,P38,9,366.82,3301.38
1958,O659,P65,1,431.14,431.14
1959,O659,P99,9,316.28,2846.52
1960,O659,P83,9,143.74,1293.66
1961,O659,P79,4,124.48,497.92
1962,O659,P41,6,255.08,1530.48
1963,O660,P96,9,449.01,4041.09
1964,O660,P63,5,135.41,677.05
1965,O660,P38,2,425.08,850.16
1966,O660,P60,9,276.38,2487.42
1967,O661,P68,5,58.57,292.85
1968,O662,P89,10,447.13,4471.3
1969,O662,P51,7,352.26,2465.82
1970,O663,P93,5,371.86,1859.3
1971,O664,P8,3,94.79,284.37
1972,O664,P23,6,493.73,2962.38
1973,O664,P50,6,221.64,1329.84
1974,O664,P88,4,268.4,1073.6
1975,O665,P37,7,67.64,473.48
1976,O666,P49,4,137.04,548.16
1977,O666,P91,2,229.95,459.9
1978,O666,P75,2,459.14,918.28
1979,O667,P6,6,349.96,2099.76
1980,O667,P34,8,465.11,3720.88
1981,O667,P54,6,211.69,1270.14
1982,O667,P69,2,289.11,578.22
1983,O667,P22,3,295.2,885.6
1984,O668,P6,6,372.37,2234.22
1985,O668,P86,3,474.15,1422.45
1986,O669,P54,2,243.18,486.36
1987,O669,P57,4,326.38,1305.52
1988,O669,P59,2,207.63,415.26
1989,O669,P56,5,353.39,1766.95
1990,O670,P77,4,443.25,1773.0
1991,O670,P62,10,360.78,3607.8
1992,O671,P12,10,451.64,4516.4
1993,O672,P45,1,333.52,333.52
1994,O673,P57,4,203.82,815.28
1995,O674,P16,4,327.15,1308.6
1996,O674,P20,10,175.88,1758.8
1997,O674,P68,2,161.54,323.08
1998,O674,P98,8,316.63,2533.04
1999,O675,P27,9,305.8,2752.2
2000,O675,P83,9,148.08,1332.72
2001,O675,P84,7,108.21,757.47
2002,O675,P59,8,222.68,1781.44
2003,O675,P71,7,111.53,780.71
2004,O676,P5,4,163.79,655.16
2005,O676,P49,9,444.47,4000.23
2006,O676,P67,6,480.07,2880.42
2007,O676,P66,8,146.6,1172.8
2008,O677,P39,2,153.41,306.82
2009,O677,P62,10,390.21,3902.1
2010,O677,P61,3,397.91,1193.73
2011,O677,P1,3,187.08,561.24
2012,O677,P25,10,499.52,4995.2
2013,O678,P28,8,102.42,819.36
2014,O678,P30,3,387.8,1163.4
2015,O678,P97,6,44.21,265.26
2016,O679,P19,7,213.23,1492.61
2017,O679,P3,3,453.5,1360.5
2018,O679,P51,7,320.68,2244.76
2019,O679,P13,3,470.31,1410.93
2020,O680,P38,9,111.35,1002.15
2021,O680,P68,10,219.89,2198.9
2022,O680,P22,7,33.24,232.68
2023,O681,P23,6,81.52,489.12
2024,O681,P99,9,493.09,4437.81
2025,O682,P24,8,51.5,412.0
2026,O683,P56,4,380.27,1521.08
2027,O683,P99,8,95.31,762.48
2028,O683,P20,9,283.14,2548.26
2029,O684,P30,3,147.41,442.23
2030,O684,P3,5,83.16,415.8
2031,O684,P55,5,443.78,2218.9
2032,O684,P10,9,60.05,540.45
2033,O684,P23,5,34.4,172.0
2034,O685,P99,6,142.76,856.56
2035,O685,P68,9,351.11,3159.99
2036,O685,P46,6,350.3,2101.8
2037,O685,P98,4,20.58,82.32
2038,O686,P22,6,396.17,2377.02
2039,O686,P91,8,51.15,409.2
2040,O686,P35,6,111.37,668.22
2041,O686,P25,4,101.45,405.8
2042,O686,P27,1,124.22,124.22
2043,O687,P52,2,150.79,301.58
2044,O688,P53,3,488.16,1464.48
2045,O688,P80,1,226.92,226.92
2046,O688,P37,7,411.2,2878.4
2047,O689,P50,9,326.31,2936.79
2048,O690,P44,8,363.79,2910.32
2049,O691,P78,10,331.46,3314.6
2050,O691,P4,2,67.15,134.3
2051,O691,P81,7,457.35,3201.45
2052,O691,P56,5,351.97,1759.85
2053,O692,P12,4,282.25,1129.0
2054,O692,P25,8,344.57,2756.56
2055,O693,P17,9,181.24,1631.16
2056,O693,P39,3,73.08,219.24
2057,O694,P52,5,185.84,929.2
2058,O694,P81,3,15.82,47.46
2059,O694,P62,9,490.92,4418.28
2060,O694,P86,8,337.56,2700.48
2061,O694,P48,6,141.11,846.66
2062,O695,P51,4,427.14,1708.56
2063,O695,P30,5,367.53,1837.65
2064,O695,P22,9,127.97,1151.73
2065,O695,P89,7,421.33,2949.31
2066,O696,P2,8,483.05,3864.4
2067,O696,P31,7,313.08,2191.56
2068,O697,P24,2,298.54,597.08
2069,O697,P38,3,461.11,1383.33
2070,O697,P48,8,91.88,735.04
2071,O697,P1,2,469.53,939.06
2072,O697,P26,10,316.66,3166.6
2073,O698,P17,10,229.41,2294.1
2074,O698,P3,10,358.87,3588.7
2075,O698,P96,5,309.93,1549.65
2076,O699,P74,10,69.51,695.1
2077,O699,P48,7,123.32,863.24
2078,O699,P90,3,426.9,1280.7
2079,O700,P18,7,499.85,3498.95
2080,O700,P39,3,65.98,197.94
2081,O701,P24,6,484.91,2909.46
2082,O701,P11,9,403.78,3634.02
2083,O701,P61,5,496.99,2484.95
2084,O701,P82,2,318.03,636.06
2085,O701,P41,4,228.01,912.04
2086,O702,P54,4,272.03,1088.12
2087,O702,P88,6,439.91,2639.46
2088,O702,P15,2,498.35,996.7
2089,O702,P56,3,51.66,154.98
2090,O703,P97,7,251.96,1763.72
2091,O704,P62,9,234.09,2106.81
2092,O704,P2,1,488.19,488.19
2093,O704,P73,4,215.17,860.68
2094,O704,P12,4,217.94,871.76
2095,O705,P62,5,156.31,781.55
2096,O705,P31,3,423.5,1270.5
2097,O705,P35,10,265.33,2653.3
2098,O705,P80,4,81.0,324.0
2099,O706,P47,6,441.43,2648.58
2100,O707,P58,6,152.64,915.84
2101,O707,P57,9,233.92,2105.28
2102,O708,P44,9,271.15,2440.35
2103,O708,P42,5,419.97,2099.85
2104,O709,P28,6,27.01,162.06
2105,O709,P57,8,66.52,532.16
2106,O710,P41,7,317.13,2219.91
2107,O710,P30,6,315.08,1890.48
2108,O710,P53,6,43.75,262.5
2109,O711,P92,10,218.43,2184.3
2110,O711,P88,10,245.96,2459.6
2111,O711,P79,9,494.71,4452.39
2112,O712,P78,8,388.41,3107.28
2113,O712,P39,2,45.07,90.14
2114,O713,P13,1,333.48,333.48
2115,O713,P42,4,242.76,971.04
2116,O713,P94,6,149.12,894.72
2117,O713,P28,9,177.1,1593.9
2118,O714,P55,2,302.07,604.14
2119,O714,P2,8,401.85,3214.8
2120,O715,P87,6,404.59,2427.54
2121,O715,P24,7,33.48,234.36
2122,O716,P25,5,463.06,2315.3
2123,O716,P64,9,332.51,2992.59
2124,O716,P42,6,160.5,963.0
2125,O716,P76,3,436.08,1308.24
2126,O716,P55,3,272.81,818.43
2127,O717,P14,6,467.68,2806.08
2128,O717,P50,2,38.81,77.62
2129,O717,P12,8,370.49,2963.92
2130,O717,P72,6,446.04,2676.24
2131,O718,P81,8,301.07,2408.56
2132,O719,P27,7,109.71,767.97
2133,O719,P92,10,233.1,2331.0
2134,O719,P42,2,156.22,312.44
2135,O719,P12,1,436.17,436.17
2136,O719,P94,9,305.47,2749.23
2137,O720,P64,9,317.87,2860.83
2138,O720,P90,9,377.49,3397.41
2139,O721,P11,7,248.02,1736.14
2140,O721,P86,10,17.9,179.0
2141,O722,P22,6,159.71,958.26
2142,O722,P28,9,295.37,2658.33
2143,O722,P30,7,17.31,121.17
2144,O723,P67,10,362.36,3623.6
2145,O723,P44,4,204.95,819.8
2146,O723,P36,10,496.55,4965.5
2147,O724,P68,3,80.97,242.91
2148,O724,P58,2,15.77,31.54
2149,O725,P2,5,211.81,1059.05
2150,O725,P92,8,451.75,3614.0
2151,O725,P19,5,181.8,909.0
2152,O725,P91,3,184.55,553.65
2153,O726,P53,8,70.89,567.12
2154,O726,P16,6,163.14,978.84
2155,O727,P79,4,31.83,127.32
2156,O727,P47,7,73.07,511.49
2157,O727,P22,4,390.34,1561.36
2158,O728,P82,7,58.07,406.49
2159,O728,P96,7,386.86,2708.02
2160,O728,P15,7,212.2,1485.4
2161,O728,P51,9,448.43,4035.87
2162,O729,P67,10,429.7,4297.0
2163,O729,P97,4,383.54,1534.16
2164,O729,P42,10,241.81,2418.1
2165,O730,P84,2,300.42,600.84
2166,O730,P38,1,287.45,287.45
2167,O731,P13,2,41.7,83.4
2168,O731,P73,6,67.54,405.24
2169,O731,P31,9,395.95,3563.55
2170,O731,P20,4,282.67,1130.68
2171,O731,P49,2,375.64,751.28
2172,O732,P17,8,270.73,2165.84
2173,O732,P29,7,302.2,2115.4
2174,O732,P62,6,19.26,115.56
2175,O732,P1,2,397.6,795.2
2176,O732,P20,10,265.05,2650.5
2177,O733,P94,9,414.85,3733.65
2178,O734,P44,5,393.87,1969.35
2179,O734,P42,7,20.12,140.84
2180,O735,P64,1,444.03,444.03
2181,O735,P10,1,201.36,201.36
2182,O736,P11,2,315.03,630.06
2183,O736,P80,7,436.69,3056.83
2184,O736,P52,6,249.8,1498.8
2185,O736,P10,10,80.95,809.5
2186,O736,P29,10,148.65,1486.5
2187,O737,P8,8,430.92,3447.36
2188,O737,P7,10,11.22,112.2
2189,O737,P29,5,22.77,113.85
2190,O738,P20,10,206.64,2066.4
2191,O738,P65,1,187.17,187.17
2192,O738,P89,5,168.22,841.1
2193,O738,P59,5,30.22,151.1
2194,O738,P18,3,451.46,1354.38
2195,O739,P46,4,401.61,1606.44
2196,O740,P63,5,112.89,564.45
2197,O740,P74,4,397.17,1588.68
2198,O740,P79,2,443.93,887.86
2199,O740,P6,2,69.79,139.58
2200,O741,P50,10,449.07,4490.7
2201,O741,P65,9,415.4,3738.6
2202,O741,P75,2,11.62,23.24
2203,O742,P18,3,320.71,962.13
2204,O742,P89,4,497.8,1991.2
2205,O743,P16,10,361.79,3617.9
2206,O743,P10,5,343.84,1719.2
2207,O744,P48,10,210.3,2103.0
2208,O744,P58,1,260.75,260.75
2209,O744,P50,6,249.81,1498.86
2210,O744,P37,7,484.48,3391.36
2211,O745,P36,6,151.26,907.56
2212,O745,P63,4,337.0,1348.0
2213,O745,P44,1,118.82,118.82
2214,O745,P32,7,254.12,1778.84
2215,O746,P76,4,116.26,465.04
2216,O746,P89,6,426.26,2557.56
2217,O746,P65,1,131.19,131.19
2218,O747,P99,9,167.76,1509.84
2219,O747,P97,6,226.79,1360.74
2220,O748,P40,5,349.36,1746.8
2221,O748,P47,4,466.98,1867.92
2222,O749,P63,6,307.47,1844.82
2223,O749,P57,3,316.16,948.48
2224,O750,P84,2,145.77,291.54
2225,O750,P23,5,184.7,923.5
2226,O751,P43,8,215.04,1720.32
2227,O751,P8,3,449.73,1349.19
2228,O751,P92,10,97.03,970.3
2229,O751,P75,1,58.79,58.79
2230,O751,P20,1,415.35,415.35
2231,O752,P88,4,426.51,1706.04
2232,O752,P15,5,498.48,2492.4
2233,O752,P82,5,34.17,170.85
2234,O753,P90,8,370.73,2965.84
2235,O753,P11,1,460.17,460.17
2236,O753,P15,10,118.38,1183.8
2237,O754,P55,6,406.48,2438.88
2238,O754,P64,6,401.0,2406.0
2239,O754,P27,4,32.69,130.76
2240,O755,P0,2,256.15,512.3
2241,O755,P8,5,412.82,2064.1
2242,O755,P1,7,201.51,1410.57
2243,O755,P47,6,192.11,1152.66
2244,O755,P35,2,445.28,890.56
2245,O756,P95,10,373.53,3735.3
2246,O756,P38,1,369.38,369.38
2247,O756,P44,9,164.22,1477.98
2248,O757,P76,9,279.25,2513.25
2249,O757,P37,6,485.05,2910.3
2250,O757,P35,10,174.62,1746.2
2251,O758,P76,7,202.8,1419.6
2252,O758,P98,1,362.92,362.92
2253,O759,P93,10,314.02,3140.2
2254,O760,P48,10,311.5,3115.0
2255,O760,P2,7,478.18,3347.26
2256,O761,P63,3,315.31,945.93
2257,O762,P66,4,46.69,186.76
2258,O762,P30,6,296.23,1777.38
2259,O762,P82,1,260.28,260.28
2260,O763,P96,6,397.97,2387.82
2261,O763,P74,9,29.98,269.82
2262,O764,P43,4,235.92,943.68
2263,O764,P87,6,279.94,1679.64
2264,O764,P73,4,445.27,1781.08
2265,O765,P12,5,494.03,2470.15
2266,O765,P30,10,473.46,4734.6
2267,O765,P59,1,482.41,482.41
